variant,depth,beam_index,rule_id,objective_vector_raw,objective_vector_norm
Delta,59,1,000000000000000000000000000003e9,"0.000000000|0.000000000|0.000478486|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,59,2,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000478486|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,59,3,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000478486|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,59,4,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000478486|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,60,0,000000000000000000000000000003e9,"0.000000000|0.000000000|0.000462266|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,60,1,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000462266|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,60,2,000000000000000000000000000003e9,"0.000000000|0.000000000|0.000462266|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,60,3,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000462266|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,60,4,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000462266|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,61,0,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000446858|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,61,1,000000000000000000000000000003e9,"0.000000000|0.000000000|0.000446858|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,61,2,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000446858|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,61,3,000000000000000000000000000003e9,"0.000000000|0.000000000|0.000446858|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,61,4,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000446858|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,62,0,000000000000000000000000000003e9,"0.000000000|0.000000000|0.000432207|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,62,1,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000432207|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,62,2,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000432207|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,62,3,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000432207|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,62,4,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000432207|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,63,0,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000418264|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,63,1,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000418264|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,63,2,000000000000000000000000000003e9,"0.000000000|0.000000000|0.000418264|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,63,3,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000418264|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,63,4,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000418264|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,64,0,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000404986|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,64,1,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000404986|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,64,2,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000404986|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,64,3,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000404986|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,64,4,000000000000000000000000000003e9,"0.000000000|0.000000000|0.000404986|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,65,0,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000392330|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,65,1,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000392330|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,65,2,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000392330|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,65,3,000000000000000000000000000003e9,"0.000000000|0.000000000|0.000392330|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,65,4,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000392330|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,66,0,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000380259|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,66,1,000000000000000000000000000003e9,"0.000000000|0.000000000|0.000380259|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,66,2,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000380259|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,66,3,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000380259|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,66,4,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000380259|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,67,0,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000368736|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,67,1,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000368736|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,67,2,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000368736|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,67,3,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000368736|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,67,4,000000000000000000000000000003e9,"0.000000000|0.000000000|0.000368736|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,68,0,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000357729|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,68,1,000000000000000000000000000003e9,"0.000000000|0.000000000|0.000357729|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,68,2,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000357729|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,68,3,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000357729|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,68,4,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000357729|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,69,0,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000347207|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,69,1,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000347207|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,69,2,000000000000000000000000000003e9,"0.000000000|0.000000000|0.000347207|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,69,3,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000347207|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,69,4,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000347207|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,70,0,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000337143|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,70,1,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000337143|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,70,2,000000000000000000000000000003e9,"0.000000000|0.000000000|0.000337143|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,70,3,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000337143|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,70,4,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000337143|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,71,0,000000000000000000000000000003e9,"0.000000000|0.000000000|0.000327511|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,71,1,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000327511|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,71,2,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000327511|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,71,3,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000327511|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,71,4,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000327511|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,72,0,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000318285|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,72,1,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000318285|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,72,2,000000000000000000000000000003e9,"0.000000000|0.000000000|0.000318285|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,72,3,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000318285|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,72,4,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000318285|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,73,0,000000000000000000000000000003e9,"0.000000000|0.000000000|0.000309444|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,73,1,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000309444|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,73,2,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000309444|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,73,3,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000309444|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,73,4,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000309444|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,74,0,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000300966|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,74,1,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000300966|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,74,2,000000000000000000000000000003e9,"0.000000000|0.000000000|0.000300966|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,74,3,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000300966|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,74,4,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000300966|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,75,0,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000292832|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,75,1,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000292832|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,75,2,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000292832|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,75,3,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000292832|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,75,4,000000000000000000000000000003e9,"0.000000000|0.000000000|0.000292832|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,76,0,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000285023|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,76,1,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000285023|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,76,2,000000000000000000000000000003e9,"0.000000000|0.000000000|0.000285023|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,76,3,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000285023|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,76,4,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000285023|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,77,0,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000277522|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,77,1,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000277522|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,77,2,000000000000000000000000000003e9,"0.000000000|0.000000000|0.000277522|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,77,3,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000277522|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,77,4,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000277522|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,78,0,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000270314|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,78,1,000000000000000000000000000003e9,"0.000000000|0.000000000|0.000270314|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,78,2,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000270314|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,78,3,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000270314|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,78,4,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000270314|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,79,0,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000263383|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,79,1,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000263383|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,79,2,000000000000000000000000000003e9,"0.000000000|0.000000000|0.000263383|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,79,3,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000263383|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,79,4,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000263383|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,80,0,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000256715|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,80,1,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000256715|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,80,2,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000256715|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,80,3,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000256715|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,80,4,000000000000000000000000000003e9,"0.000000000|0.000000000|0.000256715|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,81,0,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000250297|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,81,1,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000250297|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,81,2,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000250297|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,81,3,000000000000000000000000000003e9,"0.000000000|0.000000000|0.000250297|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,81,4,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000250297|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,82,0,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000244117|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,82,1,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000244117|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,82,2,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000244117|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,82,3,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000244117|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,82,4,000000000000000000000000000003e9,"0.000000000|0.000000000|0.000244117|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,83,0,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000238163|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,83,1,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000238163|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,83,2,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000238163|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,83,3,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000238163|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,83,4,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000238163|0.000000000","0.000000000|0.000000000|0.000000000|0.000000000"
Delta,84,0,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000232424|0.000000000","-0.995575221|0.999297904|0.000000000|-0.996677741"
Delta,84,1,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000232424|0.000000000","-0.995575221|0.999297904|0.000000000|-0.996677741"
Delta,84,2,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000232424|0.000000000","-0.995575221|0.999297904|0.000000000|-0.996677741"
Delta,84,3,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000232424|0.000000000","-0.995575221|0.999297904|0.000000000|-0.996677741"
Delta,84,4,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000232424|0.000000000","-0.995575221|0.999297904|0.000000000|-0.996677741"
Delta,85,0,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000226890|0.000000000","-0.995575221|0.999297904|0.000000000|-0.996677741"
Delta,85,1,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000226890|0.000000000","-0.995575221|0.999297904|0.000000000|-0.996677741"
Delta,85,2,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000226890|0.000000000","-0.995575221|0.999297904|0.000000000|-0.996677741"
Delta,85,3,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000226890|0.000000000","-0.995575221|0.999297904|0.000000000|-0.996677741"
Delta,85,4,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000226890|0.000000000","-0.995575221|0.999297904|0.000000000|-0.996677741"
Delta,86,0,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000221551|0.000000000","-0.995575221|0.999297900|0.000000000|-0.996677741"
Delta,86,1,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000221551|0.000000000","-0.995575221|0.999297900|0.000000000|-0.996677741"
Delta,86,2,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000221551|0.000000000","-0.995575221|0.999297900|0.000000000|-0.996677741"
Delta,86,3,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000221551|0.000000000","-0.995575221|0.999297900|0.000000000|-0.996677741"
Delta,86,4,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000221551|0.000000000","-0.995575221|0.999297900|0.000000000|-0.996677741"
Delta,87,0,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000216399|0.000000000","-0.995575221|0.999297904|0.000000000|-0.996677741"
Delta,87,1,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000216399|0.000000000","-0.995575221|0.999297904|0.000000000|-0.996677741"
Delta,87,2,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000216399|0.000000000","-0.995575221|0.999297904|0.000000000|-0.996677741"
Delta,87,3,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000216399|0.000000000","-0.995575221|0.999297904|0.000000000|-0.996677741"
Delta,87,4,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000216399|0.000000000","-0.995575221|0.999297904|0.000000000|-0.996677741"
Delta,88,0,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000211424|0.000000000","-0.995575221|0.999297904|0.000000000|-0.996677741"
Delta,88,1,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000211424|0.000000000","-0.995575221|0.999297904|0.000000000|-0.996677741"
Delta,88,2,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000211424|0.000000000","-0.995575221|0.999297904|0.000000000|-0.996677741"
Delta,88,3,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000211424|0.000000000","-0.995575221|0.999297904|0.000000000|-0.996677741"
Delta,88,4,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000211424|0.000000000","-0.995575221|0.999297904|0.000000000|-0.996677741"
Delta,89,0,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000206619|0.000000000","-0.995575221|0.999297904|0.000000000|-0.996677741"
Delta,89,1,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000206619|0.000000000","-0.995575221|0.999297904|0.000000000|-0.996677741"
Delta,89,2,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000206619|0.000000000","-0.995575221|0.999297904|0.000000000|-0.996677741"
Delta,89,3,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000206619|0.000000000","-0.995575221|0.999297904|0.000000000|-0.996677741"
Delta,89,4,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000206619|0.000000000","-0.995575221|0.999297904|0.000000000|-0.996677741"
Delta,90,0,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000201976|0.000000000","-0.995575221|0.999297900|0.000000000|-0.996677741"
Delta,90,1,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000201976|0.000000000","-0.995575221|0.999297900|0.000000000|-0.996677741"
Delta,90,2,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000201976|0.000000000","-0.995575221|0.999297900|0.000000000|-0.996677741"
Delta,90,3,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000201976|0.000000000","-0.995575221|0.999297900|0.000000000|-0.996677741"
Delta,90,4,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000201976|0.000000000","-0.995575221|0.999297900|0.000000000|-0.996677741"
Delta,91,0,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000197488|0.000000000","-0.995575221|0.999297904|0.000000000|-0.996677741"
Delta,91,1,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000197488|0.000000000","-0.995575221|0.999297904|0.000000000|-0.996677741"
Delta,91,2,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000197488|0.000000000","-0.995575221|0.999297904|0.000000000|-0.996677741"
Delta,91,3,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000197488|0.000000000","-0.995575221|0.999297904|0.000000000|-0.996677741"
Delta,91,4,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000197488|0.000000000","-0.995575221|0.999297904|0.000000000|-0.996677741"
Delta,92,0,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000193147|0.000000000","-0.995575221|0.999297904|0.000000000|-0.996677741"
Delta,92,1,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000193147|0.000000000","-0.995575221|0.999297904|0.000000000|-0.996677741"
Delta,92,2,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000193147|0.000000000","-0.995575221|0.999297904|0.000000000|-0.996677741"
Delta,92,3,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000193147|0.000000000","-0.995575221|0.999297904|0.000000000|-0.996677741"
Delta,92,4,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000193147|0.000000000","-0.995575221|0.999297904|0.000000000|-0.996677741"
Delta,93,0,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000188948|0.000000000","-0.995575221|0.999297904|0.000000000|-0.996677741"
Delta,93,1,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000188948|0.000000000","-0.995575221|0.999297904|0.000000000|-0.996677741"
Delta,93,2,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000188948|0.000000000","-0.995575221|0.999297904|0.000000000|-0.996677741"
Delta,93,3,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000188948|0.000000000","-0.995575221|0.999297904|0.000000000|-0.996677741"
Delta,93,4,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000188948|0.000000000","-0.995575221|0.999297904|0.000000000|-0.996677741"
Delta,94,0,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000184885|0.000000000","-0.995575221|0.999297900|0.000000000|-0.996677741"
Delta,94,1,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000184885|0.000000000","-0.995575221|0.999297900|0.000000000|-0.996677741"
Delta,94,2,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000184885|0.000000000","-0.995575221|0.999297900|0.000000000|-0.996677741"
Delta,94,3,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000184885|0.000000000","-0.995575221|0.999297900|0.000000000|-0.996677741"
Delta,94,4,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000184885|0.000000000","-0.995575221|0.999297900|0.000000000|-0.996677741"
Delta,95,0,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000180951|0.000000000","-0.995575221|0.999297904|0.000000000|-0.996677741"
Delta,95,1,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000180951|0.000000000","-0.995575221|0.999297904|0.000000000|-0.996677741"
Delta,95,2,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000180951|0.000000000","-0.995575221|0.999297904|0.000000000|-0.996677741"
Delta,95,3,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000180951|0.000000000","-0.995575221|0.999297904|0.000000000|-0.996677741"
Delta,95,4,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000180951|0.000000000","-0.995575221|0.999297904|0.000000000|-0.996677741"
Delta,96,0,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000177142|0.000000000","-0.995575221|0.999297900|0.000000000|-0.996677741"
Delta,96,1,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000177142|0.000000000","-0.995575221|0.999297900|0.000000000|-0.996677741"
Delta,96,2,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000177142|0.000000000","-0.995575221|0.999297900|0.000000000|-0.996677741"
Delta,96,3,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000177142|0.000000000","-0.995575221|0.999297900|0.000000000|-0.996677741"
Delta,96,4,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000177142|0.000000000","-0.995575221|0.999297900|0.000000000|-0.996677741"
Delta,97,0,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000173451|0.000000000","-0.995575221|0.999297904|0.000000000|-0.996677741"
Delta,97,1,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000173451|0.000000000","-0.995575221|0.999297904|0.000000000|-0.996677741"
Delta,97,2,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000173451|0.000000000","-0.995575221|0.999297904|0.000000000|-0.996677741"
Delta,97,3,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000173451|0.000000000","-0.995575221|0.999297904|0.000000000|-0.996677741"
Delta,97,4,000000000000000000000000000003f2,"0.000000000|0.000000000|0.000173451|0.000000000","-0.995575221|0.999297904|0.000000000|-0.996677741"
